X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
2,,,0.012401071,2,509.56,1,9,,2,5,41090,5
1,,,0.015215561,1,509.63,2,4,,5,3,33494,3
2,,,0.011887246,3,509.63,1,6,,2,3,42872,1
4,,,0.208612362,2,509.64,1,2,,1,5,2443,6
1,,,0.008840359,4,509.85,1,4,,4,3,57673,3
4,,,0.017676176,3,509.94,1,5,,1,3,28849,6
1,,,0.007490527,1,510,4,8,,4,4,68086,5
1,,,0.019207652,3,510.04,3,5,,4,3,26554,3
1,,,0.047625584,3,510.07,3,4,,2,3,10710,4
2,,,0.011651248,1,510.08,1,7,,4,3,43779,3
1,,,0.020289567,3,510.1,3,4,,2,3,25141,1
2,,,0.015536672,2,510.1,4,4,,3,3,32832,5
1,,,0.013797831,2,510.23,1,6,,2,5,36979,1
3,,,0.015821395,2,510.24,2,2,,2,2,32250,2
1,,,0.008689973,4,510.31,1,9,,2,5,58724,2
4,,,0.009945821,2,510.33,1,4,,2,3,51311,1
1,,,0.010294913,2,510.36,1,5,,2,3,49574,1
1,,,0.024285306,3,510.38,1,4,,1,4,21016,6
1,,,0.010151536,3,510.47,1,6,,2,3,50285,5
5,,,0.009974014,4,510.49,1,9,,2,5,51182,2
2,,,0.014106496,3,510.5,1,5,,2,3,36189,5
4,,,0.100225756,2,510.55,1,1,,1,2,5094,7
1,,,0.032848227,3,510.56,4,5,,1,1,15543,7
1,,,0.010581019,1,510.64,1,4,,3,4,48260,3
1,,,0.027496769,3,510.67,4,5,,2,4,18572,4
2,,,0.030005875,1,510.7,4,7,,2,4,17020,2
2,,,0.01437785,4,510.73,1,5,,2,5,35522,2
4,,,0.032489669,6,511.03,4,2,,1,5,15729,7
4,,,0.028649588,4,511.08,1,2,,1,3,17839,7
2,,,0.021108679,4,511.21,2,9,,2,3,24218,1
1,,,0.006885211,3,511.22,1,5,,5,4,74249,3
4,,,0.119344071,1,511.27,1,3,,1,2,4284,6
4,,,0.014767213,2,511.3,2,5,,3,3,34624,3
1,,,0.01867117,4,511.31,1,9,,1,5,27385,6
1,,,0.010332828,3,511.32,1,4,,4,3,49485,3
2,,,0.007884343,2,511.41,1,4,,2,1,64864,2
1,,,0.029753374,3,511.52,4,5,,2,3,17192,4
1,,,0.021314221,1,511.52,4,5,,2,4,23999,4
1,,,0.017789756,3,511.58,1,6,,2,3,28757,1
1,,,0.022371999,2,511.67,4,5,,3,3,22871,4
1,,,0.00726216,3,511.67,1,4,,4,5,70457,3
2,,,0.008805665,4,511.75,1,8,,2,5,58116,2
3,,,0.056586687,2,511.77,4,5,,4,3,9044,4
1,,,0.013476761,4,511.78,1,5,,2,5,37975,2
1,,,0.015386604,1,511.82,3,4,,3,2,33264,1
1,,,0.016195463,4,511.89,1,5,,2,4,31607,2
2,,,0.006784881,4,511.96,1,5,,2,4,75456,2
2,,,0.0207576,4,512.09,2,4,,1,4,24670,7
1,,,0.013449942,4,512.12,1,5,,2,5,38076,2
1,,,0.010886523,3,512.2,1,6,,2,3,47049,2
1,,,0.029718645,2,512.29,1,5,,2,2,17238,2
4,,,0.011944703,2,512.38,1,3,,2,4,42896,1
1,,,0.00516559,3,512.38,1,6,,5,3,99191,5
1,,,0.013823307,4,512.43,1,8,,3,4,37070,3
1,,,0.012684617,2,512.56,2,3,,2,3,40408,1
1,,,0.027534379,1,512.58,4,4,,2,2,18616,4
2,,,0.020665108,1,512.66,1,5,,4,3,24808,3
4,,,0.022099228,2,512.68,2,2,,5,3,23199,3
1,,,0.00965755,4,512.7,1,9,,3,5,53088,3
2,,,0.036338647,2,512.92,1,2,,1,2,14115,7
4,,,0.012894056,5,512.99,1,2,,2,1,39785,1
4,,,0.009602815,1,513.04,1,4,,3,5,53426,2
1,,,0.007501425,4,513.12,1,9,,4,5,68403,1
1,,,0.058147309,3,513.15,4,5,,1,4,8825,6
1,,,0.032691597,1,513.16,4,5,,1,3,15697,6
1,,,0.019594564,3,513.26,1,6,,2,3,26194,5
2,,,0.041816332,3,513.63,1,6,,1,3,12283,7
2,,,0.008827785,4,513.68,1,9,,3,3,58189,3
2,,,0.037109731,4,513.71,1,6,,1,3,13843,7
2,,,0.013401408,1,513.81,1,5,,3,5,38340,2
1,,,0.006434313,4,513.87,1,9,,4,5,79864,1
1,,,0.016450518,1,513.98,2,4,,1,3,31244,6
1,,,0.009594945,3,514.03,2,5,,2,5,53573,1
2,,,0.008900644,4,514.03,1,8,,5,5,57752,3
1,,,0.010798101,5,514.13,2,9,,2,4,47613,1
1,,,0.00742023,3,514.17,1,5,,2,3,69293,1
2,,,0.02206901,4,514.23,1,8,,1,5,23301,7
2,,,0.022836782,3,514.33,1,6,,2,2,22522,2
4,,,0.030195491,5,514.35,2,3,,2,2,17034,4
2,,,0.014492296,3,514.52,1,8,,2,2,35503,5
1,,,0.017526226,3,514.57,1,6,,2,3,29360,2
4,,,0.006792356,3,514.65,1,5,,2,3,75769,1
4,,,0.014260778,3,514.7,1,3,,2,5,36092,2
4,,,0.040998646,2,514.82,1,2,,5,3,12557,3
1,,,0.068710969,4,514.92,1,6,,2,5,7494,2
1,,,0.010673202,3,514.95,1,6,,2,2,48247,1
1,,,0.103759823,1,514.96,3,5,,1,2,4963,7
1,,,0.015573696,4,515.1,1,9,,2,2,33075,1
1,,,0.008651676,3,515.19,1,5,,3,4,59548,3
2,,,0.019185687,5,515.27,2,6,,2,3,26857,1
1,,,0.014933789,4,515.38,1,8,,2,5,34511,2
2,,,0.033962836,5,515.42,3,6,,1,2,15176,7
1,,,0.049654176,4,515.46,1,9,,1,5,10381,7
2,,,0.019674809,4,515.48,1,9,,2,4,26200,2
1,,,0.015814417,4,515.55,1,6,,2,3,32600,1
2,,,0.032649908,3,515.64,1,5,,1,2,15793,6
4,,,0.01286748,2,515.69,2,3,,2,3,40077,1
1,,,0.015426862,3,515.72,1,5,,3,4,33430,2
4,,,0.007318246,1,515.79,1,1,,1,3,70480,6
2,,,0.009529483,2,515.85,1,7,,2,4,54132,2
1,,,0.025841222,4,515.92,1,6,,1,2,19965,7
1,,,0.012762374,3,515.97,1,5,,2,5,40429,5
1,,,0.027236703,4,516.19,1,9,,1,5,18952,6
2,,,0.022386487,3,516.21,1,6,,1,3,23059,6
2,,,0.010333713,3,516.51,1,1,,2,4,49983,1
1,,,0.039480321,3,516.6,3,5,,1,2,13085,7
2,,,0.016974834,4,516.68,1,8,,1,5,30438,7
1,,,0.023995727,4,516.7,1,9,,2,5,21533,2
1,,,0.021758538,3,516.7,1,5,,3,3,23747,3
1,,,0.013513245,3,516.76,1,4,,1,2,38241,6
1,,,0.023730082,1,516.77,2,4,,3,2,21777,3
4,,,0.034710189,2,516.8,1,3,,2,3,14889,5
1,,,0.008344608,4,516.84,1,9,,2,5,61937,2
1,,,0.005994665,3,516.89,1,6,,2,5,86225,1
1,,,0.037307831,2,516.9,3,6,,1,1,13855,7
1,,,0.020139051,4,517.05,1,5,,1,2,25674,7
1,,,0.025723596,3,517.07,4,6,,1,1,20101,7
1,,,0.022012174,2,517.11,2,3,,4,3,23492,4
4,,,0.010890045,6,517.19,1,3,,2,2,47492,1
1,,,0.025992562,3,517.2,4,5,,2,3,19898,4
4,,,0.012373798,2,517.2,1,3,,1,4,41798,7
1,,,0.016465888,3,517.21,1,5,,3,5,31411,3
2,,,0.015482683,3,517.23,1,6,,2,4,33407,1
1,,,0.026957995,3,517.27,1,5,,1,4,19188,7
1,,,0.022040903,5,517.3,3,5,,4,3,23470,3
1,,,0.008623914,4,517.34,1,9,,4,5,59989,3
2,,,0.008957219,1,517.36,1,6,,2,3,57759,1
1,,,0.020332417,4,517.46,1,7,,1,5,25450,7
1,,,0.010412912,1,517.73,1,9,,2,3,49720,4
2,,,0.035651725,1,517.77,3,7,,2,1,14523,2
1,,,0.059015721,5,518.04,3,7,,1,2,8778,6
2,,,0.018361149,2,518.17,4,3,,3,2,28221,4
2,,,0.015483389,2,518.26,1,2,,1,4,33472,6
2,,,0.031522744,3,518.36,4,5,,1,3,16444,7
1,,,0.016250196,3,518.43,4,4,,3,2,31903,2
1,,,0.040987274,3,518.53,1,5,,1,2,12651,6
4,,,0.016560764,6,518.65,2,3,,4,2,31318,3
4,,,0.027150183,2,518.84,1,2,,1,4,19110,7
1,,,0.015611855,3,518.86,2,9,,5,5,33235,3
1,,,0.014515597,3,518.86,3,5,,2,3,35745,2
2,,,0.053110542,3,518.89,2,4,,1,2,9770,6
4,,,0.0124547,2,518.95,3,4,,5,4,41667,4
1,,,0.008851802,3,518.99,1,5,,4,4,58631,3
2,,,0.01049735,4,519.01,1,8,,2,3,49442,5
1,,,0.007635454,3,519.02,1,5,,2,5,67975,1
2,,,0.032365008,1,519.07,2,8,,1,1,16038,7
4,,,0.009689798,5,519.16,1,4,,2,2,53578,1
1,,,0.016879938,3,519.21,4,5,,2,3,30759,2
1,,,0.00630138,3,519.24,1,4,,2,5,82401,1
1,,,0.021501863,3,519.27,4,5,,3,4,24150,3
1,,,0.042622292,1,519.31,4,5,,2,4,12184,4
1,,,0.012984157,4,519.6,1,8,,2,3,40018,2
4,,,0.016160473,6,519.64,2,3,,3,2,32155,3
2,,,0.018159393,4,519.74,1,9,,3,5,28621,3
1,,,0.025354146,3,519.76,1,4,,1,4,20500,7
4,,,0.022301025,1,519.77,2,3,,3,2,23307,4
2,,,0.036797622,4,519.84,1,9,,1,3,14127,7
5,,,0.01570022,4,519.85,1,7,,2,5,33111,2
1,,,0.02017774,3,519.94,1,5,,2,5,25768,2
1,,,0.016494339,4,520.05,1,9,,2,5,31529,1
1,,,0.014032589,4,520.16,1,5,,2,5,37068,2
2,,,0.092854338,5,520.17,3,5,,1,2,5602,6
4,,,0.019921884,1,520.26,1,3,,1,3,26115,6
1,,,0.032482987,1,520.28,3,5,,2,3,16017,4
1,,,0.01873245,1,520.35,2,7,,4,5,27778,3
1,,,0.015182505,4,520.35,1,8,,2,5,34273,2
2,,,0.005544441,1,520.44,1,7,,2,4,93867,1
1,,,0.009037961,4,520.46,1,9,,3,5,57586,3
1,,,0.009878343,4,520.48,1,4,,2,5,52689,2
1,,,0.016595249,1,520.51,1,5,,3,4,31365,1
3,,,0.023120753,1,520.61,4,4,,3,2,22517,3
1,,,0.011236457,4,520.63,1,8,,4,4,46334,2
1,,,0.011423369,2,520.7,3,4,,4,4,45582,5
1,,,0.010177674,4,520.7,1,8,,2,5,51161,1
1,,,0.0478193,3,520.8,3,6,,1,2,10891,7
1,,,0.042247729,4,520.83,1,6,,2,4,12328,2
2,,,0.013170485,4,520.84,1,8,,2,5,39546,2
1,,,0.015161995,4,520.86,1,9,,5,5,34353,3
1,,,0.015044038,3,520.96,1,7,,1,4,34629,6
1,,,0.019677468,1,521.02,1,9,,4,5,26478,3
1,,,0.018123065,4,521.02,1,6,,2,5,28749,2
1,,,0.050066302,3,521.04,1,5,,1,2,10407,7
2,,,0.014375535,3,521.07,1,8,,1,2,36247,7
4,,,0.022254111,2,521.08,1,2,,1,4,23415,7
1,,,0.011450259,4,521.17,1,9,,4,5,45516,3
1,,,0.012702551,1,521.3,4,5,,2,3,41039,2
1,,,0.037709222,3,521.33,1,4,,1,4,13825,7
1,,,0.038530781,2,521.36,4,4,,2,2,13531,4
4,,,0.014677946,3,521.39,2,4,,4,3,35522,3
4,,,0.009596246,3,521.46,1,4,,4,4,54340,3
1,,,0.025735359,4,521.63,1,8,,2,4,20269,2
1,,,0.015307686,3,521.64,1,5,,4,4,34077,3
4,,,0.011633067,3,521.65,2,4,,5,3,44842,3
3,,,0.019059099,3,521.8,3,4,,5,3,27378,3
2,,,0.012529773,2,521.84,2,6,,2,3,41648,5
1,,,0.01204311,4,521.84,1,4,,2,2,43331,2
1,,,0.008632612,4,521.85,1,8,,4,4,60451,3
1,,,0.040456589,2,521.89,3,5,,1,2,12900,6
2,,,0.0165458,4,522.02,1,9,,2,4,31550,1
1,,,0.008816696,4,522.16,1,9,,3,5,59224,1
2,,,0.131366038,2,522.18,1,4,,1,4,3975,6
4,,,0.031508296,2,522.25,4,2,,2,2,16575,4
1,,,0.029855371,2,522.26,4,5,,1,3,17493,7
4,,,0.019425044,3,522.32,1,5,,1,3,26889,7
4,,,0.019472978,2,522.46,2,4,,5,2,26830,3
3,,,0.033801514,4,522.47,1,6,,1,1,15457,7
4,,,0.011175099,1,522.57,1,6,,4,3,46762,3
1,,,0.012766555,3,522.65,1,6,,5,5,40939,3
4,,,0.018122725,3,522.75,1,5,,5,3,28845,3
1,,,0.015312692,1,522.76,1,4,,3,3,34139,1
4,,,0.008248556,3,522.81,1,4,,2,3,63382,1
4,,,0.026448986,3,522.87,1,4,,1,3,19769,7
2,,,0.02035382,3,522.91,1,4,,1,3,25691,7
1,,,0.011798637,3,523.01,1,4,,2,4,44328,2
2,,,0.010337174,1,523.03,1,5,,2,3,50597,2
1,,,0.01329453,3,523.06,1,6,,2,3,39344,2
1,,,0.008098747,4,523.09,1,9,,4,5,64589,3
4,,,0.019227037,2,523.11,1,2,,2,3,27207,5
4,,,0.033789562,2,523.13,2,2,,2,2,15482,1
4,,,0.025924182,2,523.15,1,2,,2,3,20180,2
1,,,0.009952636,3,523.23,1,6,,4,3,52572,3
1,,,0.03027013,1,523.31,2,5,,2,2,17288,4
4,,,0.005612505,2,523.31,2,3,,2,3,93240,1
2,,,0.041384628,4,523.35,1,5,,2,5,12646,2
4,,,0.013241671,3,523.43,1,5,,4,3,39529,3
1,,,0.049603904,1,523.47,4,6,,2,3,10553,4
1,,,0.010599717,4,523.52,1,9,,2,5,49390,1
1,,,0.011618695,2,523.55,1,5,,4,4,45061,3
1,,,0.02270248,3,523.61,1,6,,2,3,23064,1
4,,,0.016118636,6,523.63,1,2,,2,2,32486,2
1,,,0.062519995,1,523.73,4,6,,2,2,8377,2
1,,,0.010194041,3,523.78,1,6,,1,4,51381,7
1,,,0.012505969,1,523.8,1,6,,4,4,41884,3
2,,,0.02290035,3,523.96,2,4,,1,5,22880,6
4,,,0.019977885,2,523.96,1,2,,2,4,26227,1
1,,,0.006779394,3,524.02,1,6,,2,3,77296,1
1,,,0.031070137,3,524.06,1,6,,1,3,16867,7
1,,,0.015521336,2,524.14,4,5,,5,4,33769,4
4,,,0.007555751,2,524.15,1,6,,2,3,69371,1
4,,,0.03722593,1,524.29,2,2,,1,2,14084,7
1,,,0.024233293,2,524.36,3,7,,5,3,21638,3
1,,,0.008695378,3,524.54,1,5,,2,5,60324,2
3,,,0.031482415,5,524.56,3,5,,4,3,16662,4
1,,,0.017496998,3,524.63,1,5,,2,5,29984,2
2,,,0.022431485,4,524.65,1,7,,1,5,23389,6
1,,,0.049491557,3,524.66,4,5,,1,1,10601,7
1,,,0.019206471,4,524.74,1,5,,2,5,27321,5
1,,,0.015744719,2,524.74,3,4,,4,4,33328,3
4,,,0.017808545,1,524.8,1,4,,2,5,29469,5
5,,,0.007795264,3,525.05,3,5,,3,3,67355,1
1,,,0.013993178,3,525.08,1,6,,3,5,37524,3
1,,,0.009283732,3,525.19,1,5,,4,5,56571,3
2,,,0.009405455,1,525.21,1,1,,2,3,55841,1
2,,,0.011280741,3,525.22,1,4,,4,4,46559,1
3,,,0.022390229,2,525.23,1,1,,1,5,23458,7
4,,,0.011947641,3,525.29,1,4,,2,4,43966,1
1,,,0.019099735,4,525.3,1,9,,2,5,27503,2
2,,,0.010850132,1,525.32,4,5,,5,3,48416,3
2,,,0.039360905,3,525.35,1,5,,1,3,13347,7
1,,,0.014227374,4,525.36,1,9,,2,5,36926,1
1,,,0.085136099,4,525.46,4,9,,1,4,6172,7
4,,,0.00796952,5,525.55,1,5,,3,2,65945,3
1,,,0.039304517,3,525.58,2,5,,1,5,13372,7
3,,,0.025010945,3,525.58,3,4,,5,3,21014,3
1,,,0.018795551,4,525.58,1,8,,3,3,27963,3
4,,,0.012857248,2,525.63,2,4,,3,3,40882,5
1,,,0.008287949,3,525.63,1,4,,2,4,63421,2
2,,,0.019550712,2,525.66,1,4,,3,3,26887,3
1,,,0.015948446,4,525.9,1,6,,2,5,32975,2
1,,,0.016823838,2,525.93,2,4,,5,3,31261,3
1,,,0.025920106,3,526.23,1,4,,3,5,20302,2
3,,,0.035358463,2,526.24,1,1,,2,5,14883,2
1,,,0.023903347,2,526.28,2,3,,2,2,22017,4
1,,,0.011875762,3,526.31,1,4,,2,3,44318,1
2,,,0.008941942,3,526.43,1,5,,4,4,58872,3
1,,,0.015713518,4,526.45,1,4,,2,5,33503,2
1,,,0.010225468,4,526.54,1,7,,4,4,51493,3
1,,,0.014659948,4,526.6,1,8,,2,5,35921,4
1,,,0.028451564,3,526.61,4,6,,2,3,18509,2
4,,,0.025482123,6,526.69,2,2,,1,1,20669,7
2,,,0.005825637,3,526.69,1,4,,3,5,90409,1
4,,,0.010714547,5,526.77,4,4,,2,2,49164,2
4,,,0.009503301,2,526.92,1,3,,2,3,55446,1
1,,,0.014621702,3,527.01,1,6,,2,4,36043,2
1,,,0.014661474,2,527.08,1,6,,2,3,35950,2
1,,,0.0125108,2,527.08,1,5,,3,3,42130,3
2,,,0.025465655,3,527.19,1,4,,2,4,20702,2
1,,,0.014925682,3,527.19,4,5,,3,4,35321,4
1,,,0.008169606,3,527.25,1,5,,2,5,64538,1
2,,,0.011797848,4,527.47,1,8,,2,5,44709,2
1,,,0.022165546,3,527.54,1,5,,1,4,23800,7
1,,,0.008588639,4,527.54,1,7,,3,5,61423,1
4,,,0.019610081,2,527.57,2,3,,4,2,26903,3
4,,,0.023615164,2,527.61,1,3,,1,3,22342,7
2,,,0.012297367,4,527.68,1,7,,2,5,42910,2
1,,,0.016522556,3,527.78,1,4,,2,5,31943,1
3,,,0.013202672,3,527.79,1,3,,2,5,39976,2
2,,,0.010303929,3,527.86,1,9,,4,2,51229,3
4,,,0.01586607,6,527.88,2,2,,1,4,33271,6
1,,,0.014743955,1,528.04,2,6,,5,3,35814,3
4,,,0.027077736,2,528.07,3,3,,1,2,19502,7
4,,,0.024027209,2,528.07,1,1,,1,2,21978,6
4,,,0.027812714,2,528.08,1,4,,2,4,18987,2
3,,,0.00883912,1,528.27,1,2,,2,4,59765,1
1,,,0.011182186,4,528.28,1,5,,1,5,47243,7
2,,,0.021703159,2,528.32,3,4,,3,4,24343,4
2,,,0.008307363,3,528.34,1,4,,2,5,63599,2
4,,,0.023755619,6,528.42,4,2,,1,2,22244,7
1,,,0.02235018,4,528.47,1,6,,1,5,23645,7
2,,,0.019837481,4,528.53,1,6,,1,3,26643,6
1,,,0.031855757,3,528.71,3,5,,2,2,16597,4
1,,,0.018992457,3,528.75,1,6,,3,2,27840,2
2,,,0.015132196,2,528.84,1,5,,2,4,34948,2
1,,,0.007156632,4,529.19,1,9,,3,5,73944,3
1,,,0.009695338,2,529.22,1,5,,3,3,54585,1
1,,,0.014443656,4,529.23,1,6,,2,2,36641,2
4,,,0.006237583,3,529.34,1,4,,3,5,84863,1
1,,,0.02222614,4,529.56,1,9,,2,5,23826,2
4,,,0.013889005,2,529.56,1,2,,1,3,38128,6
1,,,0.01272677,3,529.65,1,6,,2,4,41617,1
2,,,0.01300027,3,529.67,1,6,,2,5,40743,1
1,,,0.030608495,4,529.68,1,8,,1,5,17305,7
2,,,0.008948355,4,529.68,1,8,,2,5,59193,2
1,,,0.00645517,3,529.75,1,5,,2,5,82066,2
1,,,0.013803382,4,529.76,1,6,,2,5,38379,2
1,,,0.020296146,3,529.77,1,7,,2,4,26102,2
1,,,0.011332649,4,529.79,1,5,,2,5,46749,5
4,,,0.009475096,5,529.8,1,3,,2,3,55915,5
1,,,0.021947724,1,529.84,4,4,,4,3,24141,5
4,,,0.00582208,1,529.85,1,3,,2,5,91007,2
4,,,0.010310961,2,529.87,1,3,,2,4,51389,1
1,,,0.01610478,1,529.96,4,5,,2,3,32907,5
2,,,0.006945679,2,529.99,2,6,,2,3,76305,1
1,,,0.006406701,3,530.02,1,4,,2,5,82729,2
4,,,0.014100061,3,530.12,2,3,,2,1,37597,1
1,,,0.018378744,4,530.19,1,4,,1,4,28848,7
1,,,0.014117725,3,530.29,1,5,,2,4,37562,2
4,,,0.005543082,2,530.29,1,2,,3,5,95667,1
1,,,0.019838046,3,530.39,4,5,,3,2,26736,1
1,,,0.017155008,4,530.45,1,6,,2,5,30921,2
2,,,0.006801836,4,530.55,1,7,,4,5,78001,3
1,,,0.014911058,4,530.61,1,7,,5,5,35585,3
1,,,0.01563323,4,530.67,1,9,,2,5,33945,2
2,,,0.014168246,3,530.7,1,8,,2,3,37457,2
2,,,0.024246882,1,530.74,3,4,,5,2,21889,4
1,,,0.027622691,3,530.77,1,4,,1,5,19215,7
4,,,0.03928952,1,530.88,1,3,,1,3,13512,7
1,,,0.009450655,3,530.9,1,4,,3,3,56176,3
4,,,0.007363151,2,530.92,1,3,,2,3,72105,1
1,,,0.015639485,3,531.07,2,5,,4,4,33957,3
2,,,0.029464692,3,531.16,2,5,,2,3,18027,1
4,,,0.025352234,2,531.18,2,2,,2,3,20952,2
4,,,0.007753112,3,531.22,2,3,,4,2,68517,3
2,,,0.021747708,2,531.34,1,2,,2,4,24432,1
1,,,0.017942824,4,531.61,1,4,,2,5,29628,2
1,,,0.014078035,3,531.84,1,4,,5,4,37778,3
1,,,0.009079397,4,531.98,1,9,,2,5,58592,2
1,,,0.03868955,3,532.02,4,5,,3,3,13751,1
2,,,0.029071089,4,532.03,1,5,,1,5,18301,7
2,,,0.022434222,4,532.05,1,8,,2,5,23716,2
1,,,0.037488903,3,532.08,1,6,,1,2,14193,7
1,,,0.028654281,3,532.11,4,5,,2,3,18570,4
4,,,0.02292083,3,532.13,1,4,,1,4,23216,6
1,,,0.010958402,3,532.14,1,5,,2,3,48560,1
2,,,0.025268506,5,532.18,1,8,,2,5,21061,2
1,,,0.02827392,3,532.2,3,5,,3,2,18823,1
2,,,0.013781915,2,532.23,1,3,,3,3,38618,2
1,,,0.013760244,4,532.26,1,7,,3,4,38681,4
2,,,0.148036707,6,532.34,1,4,,1,2,3596,6
4,,,0.019975611,2,532.37,1,2,,1,5,26651,6
1,,,0.009969665,3,532.42,1,6,,4,4,53404,3
4,,,0.02996061,1,532.43,3,6,,2,2,17771,4
1,,,0.04343258,3,532.44,3,4,,1,3,12259,6
1,,,0.038364553,4,532.5,1,6,,2,4,13880,2
2,,,0.006268393,2,532.5,1,9,,2,5,84950,2
1,,,0.022608437,4,532.7,1,9,,5,5,23562,4
1,,,0.00987598,4,532.74,1,7,,2,5,53943,2
1,,,0.007417199,4,532.77,1,6,,2,5,71829,2
1,,,0.012209643,1,532.78,1,5,,2,4,43636,1
1,,,0.03509055,2,532.85,4,6,,3,3,15185,3
2,,,0.01733329,3,532.86,2,4,,3,3,30742,5
2,,,0.008025604,3,532.86,2,6,,3,5,66395,5
1,,,0.015671694,3,533.01,1,6,,1,4,34011,7
4,,,0.012981247,5,533.01,3,4,,2,3,41060,1
4,,,0.010729945,3,533.01,1,4,,2,4,49675,1
4,,,0.034792509,6,533.23,3,2,,2,2,15326,4
2,,,0.059688864,4,533.32,1,8,,1,5,8935,7
2,,,0.023878172,3,533.51,1,8,,1,5,22343,7
2,,,0.016912641,3,533.56,4,8,,3,2,31548,2
4,,,0.02441303,2,533.62,3,3,,1,4,21858,7
1,,,0.005553151,4,533.68,1,9,,5,5,96104,3
1,,,0.01474404,4,533.69,1,9,,2,4,36197,2
2,,,0.022399899,2,533.7,2,4,,2,4,23826,5
1,,,0.015537539,3,533.73,3,5,,3,3,34351,2
1,,,0.017136987,3,533.8,1,4,,3,4,31149,3
1,,,0.009498069,1,533.82,1,5,,3,5,56203,3
1,,,0.008361603,4,533.88,1,9,,2,5,63849,5
1,,,0.008157553,3,533.92,1,6,,3,5,65451,3
1,,,0.009331877,3,533.97,1,4,,3,5,57220,2
2,,,0.017457743,1,533.98,3,6,,2,2,30587,2
1,,,0.038984523,3,534.01,4,5,,2,3,13698,4
1,,,0.011188252,1,534.06,1,5,,3,3,47734,3
1,,,0.014362111,4,534.17,1,9,,3,5,37193,1
1,,,0.013213562,3,534.33,2,6,,3,4,40438,1
2,,,0.025691006,3,534.45,4,8,,3,3,20803,4
2,,,0.033611723,3,534.46,3,5,,1,1,15901,7
1,,,0.024856997,4,534.5,1,5,,1,5,21503,7
1,,,0.007053997,4,534.7,1,6,,4,5,75801,3
1,,,0.018528617,1,534.81,4,7,,2,2,28864,2
4,,,0.019050367,3,534.82,1,4,,1,5,28074,7
2,,,0.009264321,1,534.82,3,8,,3,3,57729,1
1,,,0.015333563,4,534.85,1,9,,2,5,34881,2
1,,,0.008724595,4,534.87,1,9,,2,5,61306,1
1,,,0.032814724,3,534.88,3,7,,3,3,16300,1
2,,,0.016391911,2,534.95,1,3,,2,3,32635,1
3,,,0.016685483,4,535.02,1,9,,2,3,32065,2
4,,,0.023050183,2,535.11,4,3,,4,3,23215,5
1,,,0.02689416,2,535.14,1,5,,2,3,19898,2
2,,,0.013666335,4,535.16,1,6,,2,4,39159,2
4,,,0.034901539,2,535.25,1,3,,2,5,15336,4
1,,,0.027777778,3,535.25,2,5,,1,4,19269,6
1,,,0.00919202,3,535.38,1,4,,4,4,58244,3
3,,,0.01215247,2,535.45,1,2,,2,4,44061,1
1,,,0.014159089,3,535.61,1,4,,3,4,37828,3
1,,,0.008370708,3,535.65,1,4,,4,4,63991,3
4,,,0.011691724,3,535.82,1,5,,3,4,45829,3
2,,,0.01036036,4,535.9,1,9,,2,5,51726,1
2,,,0.020373693,3,535.93,1,5,,2,4,26305,5
1,,,0.008459268,3,536.03,1,5,,3,3,63366,2
4,,,0.023162238,2,536.09,2,3,,1,2,23145,6
1,,,0.017178518,4,536.09,1,9,,3,5,31207,5
1,,,0.014344732,2,536.12,1,5,,3,4,37374,1
4,,,0.016562867,6,536.14,2,2,,2,3,32370,1
1,,,0.013329522,4,536.22,1,6,,4,5,40228,3
1,,,0.01143052,3,536.24,1,8,,4,5,46913,3
1,,,0.00549504,3,536.25,1,8,,5,5,97588,3
1,,,0.014181828,2,536.3,1,6,,2,5,37816,1
4,,,0.01351557,3,536.46,1,5,,2,4,39692,2
4,,,0.056417079,2,536.47,1,3,,1,5,9509,7
3,,,0.010224708,3,536.47,4,4,,3,3,52468,2
1,,,0.022231891,2,536.5,2,5,,4,3,24132,3
2,,,0.036846333,3,536.63,1,5,,1,2,14564,7
1,,,0.025683939,2,536.82,3,6,,4,5,20901,5
1,,,0.012710311,4,536.82,1,6,,2,5,42235,2
1,,,0.029033688,3,536.92,2,4,,3,3,18493,3
1,,,0.036012072,3,536.94,4,4,,2,3,14910,2
2,,,0.017478436,4,536.99,1,9,,1,5,30723,7
1,,,0.025174628,5,537,2,5,,1,1,21331,6
1,,,0.015103338,3,537.12,1,5,,3,5,35563,1
1,,,0.010647847,4,537.12,1,5,,4,4,50444,3
4,,,0.045865779,2,537.18,1,2,,1,4,11712,7
1,,,0.009865776,4,537.3,1,9,,4,5,54461,3
4,,,0.0138112,2,537.38,3,2,,2,4,38909,2
1,,,0.021763443,3,537.47,4,4,,5,2,24696,3
1,,,0.011391391,3,537.48,1,5,,4,3,47183,3
2,,,0.009693789,3,537.54,1,6,,4,3,55452,3
4,,,0.13254931,2,537.62,1,3,,1,3,4056,6
1,,,0.006418274,3,537.8,1,5,,4,5,83792,1
1,,,0.018979534,3,537.88,1,4,,2,4,28340,5
4,,,0.040787079,6,537.9,3,1,,1,2,13188,6
2,,,0.013221501,2,537.93,1,3,,2,5,40686,5
4,,,0.149361466,2,538,1,2,,1,3,3602,7
2,,,0.014604088,1,538,1,7,,2,2,36839,2
4,,,0.010616244,6,538.01,1,2,,2,4,50678,2
2,,,0.026630865,5,538.05,1,5,,2,3,20204,5
